ACCTAGE,AGE,ATM,ATMAMT,BRANCH,CASHBK,CC,CCBAL,CCPURC,CD,CDBAL,CHECKS,CRSCORE,DDA,DDABAL,DEP,DEPAMT,DIRDEP,HMOWN,HMVAL,ILS,ILSBAL,INAREA,INCOME,INV,INVBAL,IRA,IRABAL,LOC,LOCBAL,LORES,MM,MMBAL,MMCRED,MOVED,MTG,MTGBAL,NSF,NSFAMT,PHONE,POS,POSAMT,RES,SAV,SAVBAL,SDB,TELLER,id
3.1,38.0,0.0,0.0,B16,0.0,1.0,453132.92,1.0,0.0,0.0,0.0,602.0,1.0,594.45,1.0,2.04,0.0,1.0,99.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,1.0,79088.02,5.0,0.0,0.0,0.0,0.0,1.0,426389.24,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,3559
18.8,67.0,1.0,651.09,B15,0.0,,,,0.0,0.0,10.0,665.0,1.0,2762.46,3.0,3607.15,1.0,1.0,93.0,1.0,10274.27,1.0,20.0,,,0.0,0.0,1.0,35923.81,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,3753.14,0.0,0.0,6932
4.7,37.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,658.0,1.0,5448.04,1.0,939.73,0.0,0.0,98.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,2.0,4241
4.5,24.0,0.0,0.0,B1,0.0,1.0,468.44,1.0,1.0,4000.0,0.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,1.0,0.0,6545
13.6,26.0,1.0,1189.65,B4,0.0,1.0,3055.57,1.0,0.0,0.0,12.0,619.0,1.0,408.11,5.0,2925.34,1.0,0.0,99.0,1.0,10041.67,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,174.13,0.0,0.0,2610
14.6,58.0,0.0,0.0,B3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,681.0,1.0,49478.57,3.0,2548.87,1.0,1.0,165.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,49407.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,3.0,2320
1.4,72.0,1.0,892.9,B5,0.0,1.0,1507.44,0.0,1.0,5300.0,4.0,772.0,1.0,438.88,2.0,1233.65,0.0,1.0,100.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,U,1.0,4181.22,0.0,1.0,3730
9.3,55.0,0.0,0.0,B16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,1.0,0.0,6107
5.3,45.0,1.0,3614.95,B4,0.0,1.0,30314.75,2.0,0.0,0.0,0.0,658.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,1.0,32962.12,0.0,0.0,0.0,0.0,0.0,U,1.0,9.98,1.0,0.0,2686
14.6,,0.0,0.0,B4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,679.0,1.0,1281.31,3.0,1264.84,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.27,0.0,0.0,0.0,S,1.0,146.82,0.0,3.0,7299
18.8,61.0,1.0,376.67,B12,0.0,1.0,2053.66,0.0,0.0,0.0,7.0,701.0,1.0,1219.7,2.0,1792.78,1.0,1.0,83.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,152.81,U,0.0,0.0,0.0,0.0,8195
0.8,53.0,0.0,0.0,B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,14994.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,862.41,0.0,0.0,7395
0.5,47.0,0.0,0.0,B18,0.0,,,,0.0,0.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,0.0,0.0,1.0,18.0,,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,0.0,4069
0.4,57.0,1.0,6954.65,B16,1.0,0.0,0.0,0.0,0.0,0.0,10.0,641.0,1.0,13825.38,3.0,9597.07,1.0,1.0,114.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,4004.11,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,30.0,2933.83,R,0.0,0.0,0.0,8.0,9973
3.8,31.0,1.0,40.98,B3,0.0,1.0,0.0,0.0,0.0,0.0,5.0,667.0,1.0,10865.31,1.0,5569.35,0.0,0.0,162.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,91.46,0.0,1.0,8099
2.3,49.0,0.0,0.0,B12,0.0,1.0,0.0,0.0,1.0,7600.0,0.0,677.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,2513.87,1.0,0.0,753
6.4,50.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,5540
1.8,32.0,1.0,58.52,B7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,658.0,1.0,46.46,3.0,712.2,1.0,0.0,94.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,S,1.0,0.04,0.0,1.0,9711
1.1,45.0,0.0,0.0,B8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,605.0,1.0,3136.71,2.0,585.35,1.0,0.0,95.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,3.0,1419
3.8,,1.0,23.7,B2,0.0,0.0,0.0,0.0,1.0,5700.0,0.0,626.0,1.0,666.29,1.0,624.35,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,394
4.6,50.0,0.0,0.0,B6,0.0,1.0,143.88,0.0,1.0,17800.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,15086.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,7882
8.6,43.0,0.0,0.0,B15,0.0,,,,0.0,0.0,16.0,649.0,1.0,2298.92,3.0,3732.5,0.0,1.0,109.0,1.0,10220.58,1.0,40.0,,,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,S,1.0,940.96,0.0,13.0,6163
8.1,43.0,1.0,4448.86,B5,0.0,1.0,41.67,0.0,0.0,0.0,4.0,691.0,1.0,340.28,5.0,3067.03,0.0,0.0,86.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,15201.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,1345
8.3,50.0,1.0,1233.2,B17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,708.0,1.0,95.23,2.0,348.34,0.0,0.0,135.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,R,1.0,2935.08,0.0,0.0,556
0.7,46.0,1.0,999.61,B16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,634.0,1.0,1713.5,1.0,1165.45,0.0,0.0,105.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,3955.88,0.0,2.0,10460
4.3,,1.0,1555.36,B4,1.0,1.0,322.01,1.0,1.0,8100.0,6.0,,1.0,1441.38,5.0,3167.08,1.0,0.0,125.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.38,8.0,0.0,0.0,S,0.0,0.0,0.0,0.0,1160
1.5,,0.0,0.0,B2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,618.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,2994
4.7,58.0,1.0,89.99,B3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,683.0,1.0,576.74,4.0,3522.63,1.0,1.0,107.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,134.05,U,0.0,0.0,0.0,1.0,4063
4.1,41.0,0.0,0.0,B16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,39.69,0.0,0.0,8819
0.6,,1.0,199.75,B14,0.0,,,,0.0,0.0,10.0,677.0,1.0,1265.93,3.0,3510.1,1.0,,,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,458.71,0.0,0.0,7866
2.9,27.0,1.0,197.52,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0,0.0,0.0,1.0,112.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,4871.59,0.0,0.0,891
5.5,68.0,1.0,225.85,B6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,700.0,1.0,3554.26,1.0,1029.2,1.0,1.0,97.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.0,17479.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.14,U,0.0,0.0,0.0,0.0,3626
4.2,21.0,1.0,11.1,B3,0.0,1.0,152.94,0.0,0.0,0.0,3.0,642.0,1.0,209.42,2.0,634.53,0.0,1.0,109.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,R,1.0,8269.13,0.0,1.0,9392
4.1,44.0,0.0,0.0,B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,1.0,3.52,1.0,22.69,0.0,1.0,108.0,0.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,14.27,0.0,0.0,576
11.3,32.0,1.0,54.28,B3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,646.0,1.0,98.05,2.0,905.36,0.0,1.0,92.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.83,0.0,0.0,0.0,U,0.0,0.0,0.0,4.0,6330
4.6,29.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,14857.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,9179
2.7,67.0,0.0,0.0,B7,0.0,1.0,435.88,0.0,0.0,0.0,0.0,677.0,1.0,249.26,1.0,407.68,0.0,0.0,105.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,230.8,0.0,0.0,7949
3.9,32.0,1.0,1046.25,B4,0.0,1.0,34.46,1.0,0.0,0.0,2.0,677.0,1.0,3487.73,2.0,783.48,0.0,0.0,110.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,8948.72,0.0,1.0,4619
26.8,34.0,1.0,54.76,B2,0.0,1.0,157.12,0.0,1.0,8100.0,2.0,629.0,1.0,1276.34,2.0,919.64,1.0,0.0,82.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,4973
2.6,55.0,1.0,1130.16,B15,1.0,,,,0.0,0.0,0.0,683.0,1.0,557.96,2.0,729.94,0.0,1.0,94.0,0.0,0.0,1.0,23.0,,,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,0.0,914
17.4,,1.0,3267.06,B2,0.0,1.0,1926.54,0.0,0.0,0.0,6.0,597.0,1.0,120.58,6.0,2680.58,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,7079
7.5,50.0,1.0,1039.46,B3,0.0,1.0,5129.75,2.0,0.0,0.0,14.0,687.0,1.0,3715.63,3.0,7652.66,1.0,0.0,109.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,17713.09,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,S,0.0,0.0,0.0,1.0,9952
4.1,44.0,1.0,4219.18,B1,0.0,0.0,0.0,0.0,0.0,0.0,24.0,627.0,1.0,205.37,9.0,3735.81,0.0,1.0,84.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,189.03,S,0.0,0.0,0.0,1.0,6972
1.0,41.0,0.0,0.0,B3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,611.0,1.0,91.02,2.0,861.9,0.0,1.0,94.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,3.0,8076
2.0,50.0,1.0,800.65,B12,0.0,1.0,0.0,0.0,0.0,0.0,14.0,655.0,1.0,702.99,4.0,3866.2,1.0,1.0,93.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,U,1.0,3.49,0.0,4.0,3451
14.4,70.0,1.0,1525.59,B4,0.0,1.0,63807.76,0.0,1.0,1300.0,22.0,655.0,1.0,10814.91,4.0,5375.16,1.0,1.0,115.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,6173.75,10.0,1.0,22127.24,1.0,0.0,1.0,62299.11,0.0,0.0,0.0,0.0,0.0,S,1.0,3879.51,1.0,3.0,4469
,43.0,0.0,0.0,B4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,573.0,0.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.0,14936.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,10596
0.6,42.0,1.0,1666.04,B7,0.0,1.0,104.43,0.0,0.0,0.0,2.0,653.0,1.0,1131.8,3.0,1547.02,1.0,0.0,91.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,101.48,U,1.0,0.0,0.0,2.0,8856
4.5,24.0,0.0,0.0,B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,7530
8.2,,1.0,2972.69,B5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,663.0,1.0,1053.96,5.0,2681.33,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,470.58,U,1.0,118.94,0.0,4.0,9100
3.2,75.0,1.0,1279.48,B4,0.0,1.0,240.21,1.0,0.0,0.0,2.0,681.0,1.0,2226.52,3.0,4226.69,0.0,1.0,108.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,199.71,U,0.0,0.0,0.0,3.0,9998
4.4,,1.0,1737.21,B4,0.0,1.0,395.27,0.0,0.0,0.0,2.0,,1.0,1080.95,2.0,1512.04,0.0,0.0,127.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,316.35,0.0,0.0,5069
,54.0,1.0,165.42,B2,0.0,1.0,44973.99,0.0,0.0,0.0,0.0,746.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,1.0,41826.72,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,447.53,0.0,0.0,10311
3.6,53.0,0.0,0.0,B18,0.0,,,,0.0,0.0,6.0,681.0,1.0,-23.73,1.0,290.63,1.0,1.0,122.0,0.0,0.0,1.0,40.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,R,1.0,237.02,1.0,0.0,3560
2.0,43.0,1.0,402.27,B17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,655.0,1.0,-85.08,2.0,546.2,1.0,0.0,97.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.67,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,9282
6.2,,1.0,11637.2,B2,0.0,0.0,0.0,0.0,1.0,1300.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,1586.64,0.0,0.0,4360
,55.0,1.0,789.03,B1,0.0,1.0,259.15,1.0,0.0,0.0,8.0,645.0,1.0,1778.07,2.0,979.25,0.0,0.0,99.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,597.22,0.0,2.0,1310
0.3,63.0,1.0,387.41,B14,0.0,,,,0.0,0.0,2.0,704.0,1.0,52.9,2.0,508.94,0.0,0.0,124.0,0.0,0.0,1.0,53.0,,,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,R,0.0,0.0,0.0,3.0,6683
1.2,41.0,0.0,0.0,B13,0.0,0.0,0.0,0.0,0.0,0.0,4.0,561.0,1.0,1713.26,4.0,6299.65,0.0,0.0,104.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,16114.46,1.0,0.0,0.0,0.0,1.0,27.8,2.0,0.0,0.0,S,0.0,0.0,0.0,8.0,1386
3.8,,1.0,1779.72,B2,0.0,1.0,255.21,0.0,0.0,0.0,4.0,634.0,1.0,354.31,5.0,1439.99,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,309.95,U,0.0,0.0,0.0,1.0,2513
4.7,41.0,1.0,633.4,B1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,629.0,1.0,1271.21,2.0,2426.76,1.0,0.0,118.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,1720
18.3,39.0,1.0,29.74,B16,0.0,1.0,1438.75,1.0,0.0,0.0,5.0,727.0,1.0,6976.48,2.0,2324.24,1.0,0.0,120.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2.0,6783
22.8,59.0,1.0,392.39,B16,0.0,1.0,92.71,0.0,1.0,7700.0,7.0,739.0,1.0,484.01,2.0,1450.27,0.0,1.0,108.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,15413.53,1.0,0.0,0.0,0.0,1.0,2.83,0.0,0.0,0.0,R,0.0,0.0,0.0,5.0,6851
15.0,88.0,0.0,0.0,B4,0.0,1.0,880.06,0.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,19067.02,0.0,0.0,2980
0.8,33.0,1.0,1499.74,B17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,1.0,134.53,2.0,751.16,0.0,0.0,106.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,2343
1.5,,1.0,350.98,B2,0.0,1.0,119.75,0.0,0.0,0.0,3.0,717.0,1.0,1610.0,1.0,879.37,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,122.8,0.0,2.0,5201
0.3,,1.0,448.62,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,1.0,208.79,2.0,295.77,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,2.0,937
18.8,39.0,0.0,0.0,B16,0.0,0.0,0.0,0.0,0.0,0.0,8.0,636.0,1.0,3388.87,1.0,599.63,1.0,0.0,107.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,13972.21,0.0,0.0,5874
12.3,82.0,0.0,0.0,B13,0.0,0.0,0.0,0.0,0.0,0.0,10.0,702.0,1.0,2391.51,2.0,1934.21,0.0,0.0,103.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,8200.4,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,16658.43,1.0,8.0,9481
0.7,33.0,0.0,0.0,B7,0.0,1.0,20.5,0.0,0.0,0.0,0.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,14887.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,2696
4.8,72.0,1.0,373.21,B15,0.0,,,,0.0,0.0,4.0,733.0,1.0,1832.1,2.0,1223.21,1.0,1.0,95.0,0.0,0.0,1.0,9.0,,,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,28771.64,0.0,0.0,3359
25.0,37.0,0.0,0.0,B18,0.0,,,,0.0,0.0,9.0,684.0,1.0,1166.55,3.0,1890.11,1.0,1.0,85.0,0.0,0.0,1.0,9.0,,,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,9.0,1110
0.8,,0.0,0.0,B7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,702.0,1.0,3228.77,1.0,491.18,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,510.08,0.0,1.0,3162
1.8,71.0,1.0,925.9,B15,0.0,,,,0.0,0.0,3.0,678.0,1.0,771.44,3.0,1650.7,1.0,1.0,95.0,0.0,0.0,1.0,11.0,,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,0.0,0.0,0.0,0.0,4723
